	SZAXPI003409-8	SZAXPI003410-3	SZAXPI003411-6	SZAXPI003412-1	SZAXPI003413-4	SZAXPI003414-3	SZAXPI003415-12	SZAXPI003416-4	SZAXPI003417-4	SZAXPI003418-8	SZAXPI003419-6	SZAXPI003420-4	SZAXPI003421-5	SZAXPI003422-11	SZAXPI003423-8	SZAXPI003424-12	SZAXPI003425-1	SZAXPI003426-11	SZAXPI003427-1	SZAXPI003428-6	SZAXPI003429-3	SZAXPI003430-5	SZAXPI003431-1	SZAXPI003432-12	SZAXPI003433-7	SZAXPI003434-7	SZAXPI003435-11	SZAXPI003436-7	SZAXPI003437-3	SZAXPI015209-133	SZAXPI015210-17	SZAXPI015211-166	SZAXPI015212-113	SZAXPI015213-15	SZAXPI015214-19	SZAXPI015215-20	SZAXPI015216-169	SZAXPI015217-140	SZAXPI015218-16	SZAXPI015219-129	SZAXPI015220-136	SZAXPI015221-142	SZAXPI015222-123	SZAXPI015223-158	SZAXPI015224-13	SZAXPI015225-18	SZAXPI015226-14	SZAXPI015227-13	SZAXPI015228-14	SZAXPI015229-15	SZAXPI015230-16	SZAXPI015231-17	SZAXPI015232-18	SZAXPI015233-19	SZAXPI015234-20	SZAXPI015235-21	SZAXPI015237-23	SZAXPI015238-24	SZAXPI015239-25	SZAXPI015240-26	SZAXPI015241-27	SZAXPI015242-30	SZAXPI015243-31	SZAXPI015244-32	SZAXPI015245-33	SZAXPI015246-34	SZAXPI015247-35	SZAXPI015248-36	SZAXPI015249-37	SZAXPI015250-39	SZAXPI015251-41	SZAXPI015252-43	SZAXPI015253-44	SZAXPI015254-45	SZAXPI015255-46	SZAXPI015256-47	SZAXPI015257-56	SZAXPI015258-57	SZAXPI015259-62	SZAXPI015260-74	SZAXPI015261-75	SZAXPI015262-79	SZAXPI015263-84	SZAXPI015264-87	SZAXPI015265-88	SZAXPI015266-89	SZAXPI015267-102	SZAXPI015268-109	SZAXPI015269-94	SZAXPI015270-90	SZAXPI015271-93	SZAXPI015272-108	SZAXPI015273-95	SZAXPI015274-111	SZAXPI017451-16	SZAXPI017452-17	SZAXPI017453-19	SZAXPI017454-20	SZAXPI017455-21	SZAXPI017456-23	SZAXPI017457-24	SZAXPI017458-25	SZAXPI017459-26	SZAXPI017460-27	SZAXPI017461-32	SZAXPI017462-33	SZAXPI017463-36	SZAXPI017464-37	SZAXPI017465-43	SZAXPI017466-84	SZAXPI017467-87	SZAXPI017468-88	SZAXPI017580-90	SZAXPI017581-93	SZAXPI017582-94	SZAXPI017583-102	SZAXPI017584-108	SZAXPI017585-109	SZAXPI017586-111	SZAXPI017587-113	SZAXPI017588-123	SZAXPI017589-133	SZAXPI017590-136	SZAXPI017591-140	SZAXPI017592-142	SZAXPI017593-158	SZAXPI017594-166	SZAXPI017595-169
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname|g__Candidatus_Saccharibacteria_noname_unclassified	0.00185	0.00699	0.00433	0.00102	0	0.00458	0	0.00375	0	0	0	0	0.00033	0	0	0.0042	5e-04	0	0	0	0	0	0	0.00393	0.00221	0	0	0.00239	0	0.00338	0.00186	0	0	0	0	0.00058	0	0.00414	0	0	0	0.00273	0	0.00042	0.0034	0.00313	0	0.00497	1e-05	0	0.00479	0	0.00208	0.00494	7e-04	0.01492	0.00461	0.0028	0.00339	0	0.00802	0	0	0.00256	0	1e-05	0	0.00851	0	0	0.00243	0.00141	0.00079	0.00134	0	0	0.00108	0	0.00024	0.00046	0.00101	0	0	0	0.00479	0	0	0	0	0	0	0	0	0	0.00014	0.00316	0	0	0.00274	0	0	0.00687	0	0.00492	0	0	0	0	0	0	0	0	0	0	0.00763	0.00211	0	0	0.00179	0.00018	0	0	0	0	0	0	0	0.00042
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	0.00141	0.61398	0.09555	0.79471	0.02328	0.60886	0.12973	0.23241	0.02369	0.07636	0.20113	0.00015	0.00142	0.2675	0.72165	1.44878	0.80867	0.0766	0.25383	0.00017	0.0531	0.003	0.08159	0.02679	0.27743	1.82779	0.4058	0.21214	1.03346	0.00993	0.06056	0.65561	0.78394	0.05527	0.05603	0	0.14822	0.00256	0.05991	0.12722	0	0.17104	0.07173	0.11482	0.00058	0.18721	0.00766	0	0.11014	0.01242	0	0.09835	0.18593	0.52214	0.06917	0	0.39078	0.15796	0.274	0.13324	0.15128	0.00153	0.05792	0	0	0.95529	0.20016	0.04717	0.04196	0.3668	0.24733	0.00045	0.17618	0.16373	0.00667	0.02116	1.48036	0	0.10199	0.20408	0.00322	0.01421	0	0.06454	0.15501	0.00452	0.2973	0	0	0	0.00074	0	0.00811	0	0.02106	0.20698	0.46108	0.12266	0.18053	0.13361	0.37428	0.38692	0.34653	0.45036	0.00854	0.02431	0.14407	0.19475	2.09901	0.00865	0.01118	0	0.24344	0.10776	0.25459	0.00116	0	0.11471	0.11517	0.14837	0.12866	0.02134	0.06438	0.02306	0.13855	0	0.07636	0.47359
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium	0.00138	0	0.00533	1.33333	0.00175	0	0.00546	0.00014	0	0.00211	0.00181	0.00115	0	0.01327	0.00047	0.00994	0	0	0	0	0.00067	0	0	0	0	0	8e-04	0	0.63108	0	0.02971	3e-04	0.0012	0	0.01623	0	0.00247	0	0	0.0094	0.0108	0.00026	0	0	0.00184	0	0	0	0.01665	0.00743	0	0	0	0.00434	0	0	0	0.00049	0	0.00311	0	0	0	0	0	0	0.02247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795	0	0	0.00789	0.07147	0	0	0	0.00706	0	0.0276	0	0	0	0.00226	0.00147	0	0	0	0	0	0.00621	0	0	0	0.00313	0.0043	0	0.00046	0	0.00014	0	0	0.00252
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Butyricimonas	0.00123	0	0	0	0.00856	0	0	0	0.01163	0	0	0.00289	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0	0	0	0.00222	0	0	0	0.00123	0	0.00999	0.00228	0	0.00057	0.00062	0	0	0	0.00576	0.00191	0	0	0	0	0.00045	0	0	0.04617	0	0.00117	0	0	0.03122	0	0	0.00288	0	0	0	0	0	0	0	0	0	0.0059	0.00654	0	0	0	0	0	0	0.01084	0	0.00887	0.02987	0	0	0	0.01133	0	0.00015	0	0	0	0	0	0	0.01954	0	0	0	0.0584	0.00012	0	0.00778	0	0.00269	0.00691	0	0	0.0652	0	0	0.01333	0	0.00067	0	0.03404	0.00029	0	0	0.00559	0	0	0.00046	0	0.01898	0.001	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	0.00076	0	1.82704	0	0	0	0.02782	0.03267	0	0.00026	0	0	0.00272	0	0	0.00047	0	0.00137	0	0	0	0.00293	0	0	0	0	3.20851	0.001	0	0	0	0.4849	0	0	0	0	0.05992	2.89271	0.1596	0	0.00238	0	0	0	0	0	0	0	0	0.01111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01529	0	0	1.30606	0	0	0.00695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00949	0.0783	0	0	0	0	0	0	0	0	0	0.22012	0.9626	0	0.25853	0	0	0	0.02517	0	0	0	0	0.62585	0	0.00124	0	0.00168	0	0	0.0061	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname	0.00059	0.05718	0.00107	0	0	0	0.04388	0.55034	0.00501	0	0	0	0	0.00119	0	0.05436	0	0	0	0	0	0	0.017	0	0.0106	0	0.0023	0.01192	0	0.00278	0	3.73746	0	0.01587	0	0	0.11015	0.00404	0	0	0.01537	1.95062	0.00022	0.05151	0.00213	0	0	0	0	0.00647	0	0	0	0	0	0	0	0	0	0	0.05442	0	0.00145	0.01056	0	0.18244	0.02127	0	0.00085	0.00197	0.01568	0	0.96344	0	0	0.00066	0.00674	9e-04	0	0	0	0.0052	0	0.07523	0	0	0.0027	0.00123	0	0.00089	3.72675	0	0	0.00026	0	0.00382	0	0	0	0.02159	0.00137	0	0	4.46813	0.00103	0	0.26674	0	0.60352	0.03246	0	0	0.00124	0.59022	0	1.51162	0.00536	0	0	0	0	0.59339	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia	0.00051	0	0.00863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818	0.00341	0	0	0.02077	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacteriaceae_unclassified	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia|s__Akkermansia_muciniphila	31.87952	19.43741	0.01785	7.70884	17.78972	0.00752	0.00811	0.01055	0.01272	0.40143	0.00785	0.03696	0.03888	0.011	0.0302	14.41576	0.08382	0.05183	7.59361	62.66963	0.01094	0.35047	0.0086	0.01301	0.00657	0.92547	1.0843	0.47078	0.17656	0	0	0.0186	0	0	0.0046	0.0117	12.72015	38.96888	0.52751	0	0	0.13174	0	0	0.07121	13.80408	3.18677	0.58494	0	0	0.04731	5.64777	0	0.00328	4.96272	0	0	0	0	0.44458	0.00457	0	0.01755	0	0.13858	0.0038	1.61294	0	0	0.34924	3.51954	0.03041	0	0	0.90478	0.22513	0	0.56423	0	0	0.79035	0	5.69791	0	0	0	0.0581	0.00258	1.05504	0.18632	0.10644	0	0	0	0	0	12.4712	0.00481	0	0	0	0	0	0	9.89248	0.00644	0	0	43.02209	2.69769	0.01441	0	0.07208	21.78452	0	0.00836	0.01433	7.63622	0	0.23215	0	0	0.03331	0.1593	3.17965	0	0	0.04896
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	17.37231	0.27501	0.46498	0.90581	0.34376	1.35262	19.35017	0.74329	29.43147	8.95787	0.06898	0.22573	2.03473	0.72699	0.34087	0.15658	6.34504	18.93472	1.27852	1.66992	0.59821	0.5793	0.27643	85.39458	1.4306	1.22699	0.43081	0.97153	8.20071	0.17773	2.83743	1.01007	0.33179	0.03702	2.16865	0.84032	0.11225	0.33049	1.22205	4.58092	0.03828	0.07589	0.68694	0.02426	0.68083	0.28029	0.7485	1.65027	0.2123	46.95448	0.05402	2.2318	14.07554	1.22194	3.38054	1.06067	2.78029	41.59452	0.39113	0.46388	6.06951	2.9601	54.33171	12.8052	0.01675	0.29123	1.06699	0.68128	0.57206	0.18207	4.036	0.1389	6.25488	0.65239	1.3593	0.10721	0.81427	0.21196	1.76598	37.30459	1.3177	0.02875	0.46251	0	0.14349	0.01229	72.45427	0.44962	0.64107	0.0032	0.11734	0.00832	0.11707	10.33462	27.49671	0.06787	7.29968	0.23174	0.19905	14.93395	0.13899	1.81509	0.00845	0	1.17736	0.02144	0.06761	0.07965	0.30832	0.09941	0.10568	0.02859	0.01747	4.3413	1.51672	0.21679	1.00307	0.04769	0.27868	3.85222	6.46312	0.14974	45.45095	0.08335	4.10731	0.24904	0.137	34.96626
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified	5.05443	4.83255	3.52553	3.34268	3.01144	0.77709	0	0.30227	0.28595	4.28137	3.13597	4.16358	5.15574	7.22833	0.91196	0.51469	2.05123	0.43141	0.2361	21.56386	0.27736	1.14319	1.40075	0.52477	1.69792	7.72606	3.69758	8.94333	0.1217	0.97472	0.68382	1.9371	6.9284	5.90843	0.28198	0.62582	7.27418	6.76137	4.60659	0.74764	0.47405	1.00607	1.14141	13.47745	2.68257	4.45507	4.13629	14.51531	0.39628	0.05799	3.0679	0.77633	0.01086	25.05783	30.27377	0.80287	2.34755	0.76756	0.06426	6.04108	3.41463	7.06925	0.66021	4.0288	0.77083	4.25957	1.27984	1.75881	12.47875	1.15387	7.68749	4.31722	11.88445	1.83034	10.88271	0.97636	1.82174	1.3607	0.60048	4.78807	6.27004	4.62701	10.34712	14.29254	1.06694	1.07296	1.00907	8.95905	10.79218	0.91289	5.16971	1.2585	0.86221	13.60637	0.00231	0.22956	7.31942	4.47178	0.78833	3.90133	3.35735	1.05095	0.34827	9.65457	0.8259	15.1465	4.29786	0	3.05503	23.43375	2.31463	11.00313	0.93226	2.47275	0.75782	8.96592	0.56936	0.50089	1.69137	0.20335	1.16593	0.14244	2.83393	11.12513	1.37392	8.39828	5.25519	1.24886
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	3.59905	6.68686	0.83968	4.00862	2.48501	0.61315	0.01138	0.00943	0.13048	0.86743	2.85801	3.27184	3.65913	4.35315	0.02395	0.60057	1.81826	0.54374	0.46963	0.00194	2.77886	13.84795	2.31693	0.3606	5.84725	0.00501	1.34875	0.63599	1.00192	0.79005	13.80968	2.51843	11.02311	11.97562	0.63492	4.53202	0.92048	2.6931	7.83718	12.6167	9.99224	6.69989	1.6293	11.02523	52.159	7.09107	6.07706	12.9283	0.25951	0.00191	22.33868	6.24219	3.56378	28.86601	1.04364	15.54817	0.01393	8.01095	0.03542	5.54359	9.20226	20.02958	2.51019	4.33297	5.10435	46.97269	6.72569	26.88174	3.89733	3.5314	9.18368	17.62921	11.87334	0.00137	11.05205	0.17971	10.24416	14.21172	18.26126	6.00548	5.89605	5.4753	3.633	6.29466	8.17927	8.51449	2.54827	3.62898	11.09542	4.29233	11.51843	5.67644	9.87673	7.96867	0.07536	35.35368	0.96794	1.00223	2.54759	2.52877	13.8562	19.09519	5.61368	0.46496	1.18328	9.14733	1.19461	4.14705	0.25823	5.18101	8.72458	11.30984	3.77568	0.75727	0.00089	4.88384	2.6199	1.35564	10.80407	0.03092	15.07415	5.08951	2.1748	11.60331	6.39705	9.23453	14.89428	0.06503
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	3.09127	0	0.16211	0	0	0	0	0	0	0	0	0	0.00167	0	0	0.00569	0	0.73418	0	0	0	0	0	0	0	0	0.12113	0.00536	0	0	0	0	0	0.00361	0	0	0	2.70075	0	0	4.94537	0	0	0	0.01735	0	0	0	0.01463	0	0	0	0	0	0	0	0	3.39367	0	1.23443	0	2.9657	0	3.22487	4.68475	0	0	0.00037	0	0.54403	3.11944	0	0.00877	0	0	0	1.50444	0	0	0	0	0	0	7.6672	0	0	1.73566	0	0	0	0	0	10.27366	8e-04	0	0	0	0.11367	0	0	0.01858	3.78962	0	0	0	0	0	0	0	0	0	3.55331	3.78971	0.46039	0	0	0	0	0	0	2.49517	0	2.03282	1.81131	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_L2_50	2.29049	0	0	0	0	0	0	0	0	0	0	0.08489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43947	0	0	0	0	0	1.0039	0	2.62377	0	0	0	0	0	0	0	0	0	1.20031	0	0	0	0	0	0	1.26295	0	0	0	0	0	10.79918	0	3.44366	0	0	0	1.43311	0	0	0.47652	0	0	0	1.63609	0	1.23708	0	0	0	1.30766	0	0	0	1.27136	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87942	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	2.20806	0.02763	0.06679	0.74213	1.67996	0.00587	0.5701	1.84252	3.13071	0.24918	10.55287	0.43131	0.00839	0.01326	7.69627	0.88626	0.00434	6.61647	6.80377	1.47786	0.38343	6.24633	0.0092	0.11551	10.19855	0.57838	0.24126	0.17823	0.09729	1.60133	0.27784	2.70455	0.31404	1.70764	39.06981	0.87197	1.79275	2.38691	0.66007	0.00269	0.20352	0.44498	4.54796	0.01599	0.08702	0.29219	0.52556	0.19512	6.71951	0.04761	4.49651	1.02446	0.01814	0.01972	0.71605	0.46562	11.42504	0.1174	52.22605	0.9855	0.17718	0.7014	0.0029	1.05196	0.62125	0.00282	0.80116	1.40476	0	0.40588	0.10165	0.64614	0.47019	0.00603	0.34765	2.72216	1.00071	0.3288	1.56285	3.50113	1.48478	6.58206	1.56951	1.80477	0.00506	0.00057	0.33079	2.15066	0.00258	4.85694	4.56809	4.81816	0.47341	1.92128	0	0	0.9757	0.03721	0.00125	0.0028	6.9596	0.01603	0.20156	0.08785	2.31544	0.57433	0.16268	25.98679	0.22254	0.84585	0.70564	1.85174	2.52919	0.11069	11.99869	10.57791	2.20961	10.81986	0.61612	2.98282	0.32697	0	0.01127	0.00133	0.03398	0.49287	0.17829	0.87207
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	1.91112	0.00317	0.07506	2.24312	3.7747	0.00964	0.40669	0	3.07425	1.22205	0.01018	6.4128	4.79251	2.13619	1.20453	0.00019	0	0.79172	6.55388	0	0.01688	0.00052	0.8602	0.00154	4.3327	4.6613	4.84259	0.00148	0.00036	4.19609	0.27255	0.00242	0.01808	10.79638	0.00118	5.43833	1.52671	9.87449	9.71748	0	0.05418	0.00578	2.86232	0	0.04824	5.11083	8.59961	0.66542	0.0014	0	3.52842	1.83887	0	0	0.95779	11.99413	0	0.68836	0	0.00019	2.43817	0.91902	0.00434	6.48069	1.63107	0.72356	0	0.07238	0.00437	4.02302	0.00088	1.35037	1.37099	0.00024	4.50794	1.0998	0	4.24351	0	0	12.13488	8.99566	2.58437	5.65756	3.90229	0	1.26118	10.6227	0.09301	3.0399	0	4.66462	1.05056	3.70541	0	0.00478	3.90916	0.00252	0	0	0	0.04948	0	1.83571	13.452	7.50976	0	0	1.13385	9.16468	0.01037	0.3636	0.02526	1.72466	0	8.43064	4.7526	0.05436	0	0	8.20526	0	0.00661	3.1842	0	0.16163	5.90976	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	1.66174	0	0.02113	0	1.39211	1.77303	0.00078	0	4.92971	0.00107	0.00139	0.01695	1.43835	2.40541	0	0.00102	5.77589	0	0.04993	0.00819	0.22025	0.06774	0	1.0026	0.0011	0.02601	0.03067	0.11234	23.22898	0.82574	0.91354	0.00231	1.58858	24.85992	1.73239	7.10539	0.05915	0.22544	0.4321	9.94704	0.35967	1.04633	8.63722	0.77201	1.2581	0.01908	2.71765	11.81904	0.09494	0.01223	10.61999	2.84781	0	0.00288	0	5.83672	0	2.68105	0	0.00402	6.64395	17.85776	5.93084	5.2139	1.93509	0	1.42048	2.81313	0.38504	0.04382	4.38264	0.21021	11.69223	0.00044	11.09778	0.69328	0.00285	0.78344	3e-04	8.83922	0.23105	0.26024	0.68183	10.62126	4.91531	9.03992	0.74677	4.30195	0.00744	15.38059	6.34658	22.69664	0.00676	27.01718	0	0.01166	0.93766	0.00637	3.34129	2.38706	0.04162	5.626	0	0	0	11.59571	0.0412	0	0.91386	0.29375	0.84476	0.05701	0	0	0	0	0.00512	0	13.68871	0.02884	7.73287	3.7898	0.13365	35.01915	3.43743	5.44711	6.03208	0.00134
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	1.58801	0	0.42569	0	0	0.33271	0.73206	0	0.25653	0.14942	0.43843	0	0.19714	0	0	3.67805	0.44696	0	1.51561	0	0.18069	0	0	0.42814	2.06183	0	0.60348	0.33228	1.57053	0	1.62832	3.16757	2.60984	1.16963	0.50297	0.21342	3.74102	0	0.97118	5.61568	0	0.2751	0.42957	3.7058	3.70128	0.36481	0	0.61767	2.31402	0.45133	0.24995	0.22159	0	0.63673	1.21965	0.9021	0	1.49946	0	0.4233	0	0.45729	0.41424	0.76452	0.23116	0.87524	0	0	0.53779	2.35352	1.04341	0.71442	1.60049	0	0	0	2.89512	0.29864	1.43704	0.77865	0.35892	1.10781	0	0.35347	0	0.19134	0.1125	0.52729	0.38042	0	0	0.23892	1.02133	0.97969	0	0	0.40186	0.06741	0	0	0	0.73447	13.2227	0	1.17267	0	0.52783	0.42109	0	0.95951	0.25052	0	0.64854	0	0	0.46531	0	0	0.57415	0	0.19662	0.52532	3.51078	0.30228	4.18999	0.50926	2.42065	2.44402
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	1.48156	0.00592	0.05291	0.00312	7.82985	3.32133	0.75335	0.00207	0.01874	3.20471	0.00228	0.13227	0.85764	0.29849	6.40629	0.00062	2.10603	0.20188	0.95711	0.70351	2.31987	0.01657	2.44177	0.00706	3.06033	5.85498	0.22422	0.5865	0.10457	2.50572	0.11314	3.18496	0	4.22908	0.00601	4.75097	0.00027	1.2854	0.71287	1.83356	0.32424	0.00461	0.52261	0.65888	0.00192	5.07026	1.19948	0.22527	6.8749	0	5.18294	2.22758	0	0	0	0.54264	0	0	0	15.68648	0.28262	0.13822	2.05466	0.79838	0.39385	0	0.00053	0.18768	0	0.29636	5.51948	0.34606	1.82052	0	1.42511	1.23944	0	0.28678	0	0.58066	1.41077	0	0.74929	0.49994	0	0	0.0957	2.72429	0.70865	0.97996	0	1.21925	0.33382	1.10817	0.00947	4.64191	0.26391	2.09781	1.93455	0.00012	0.00031	0.00032	1.87521	8.58827	3.75427	5.51095	0.21733	0.00147	0.9383	1.54212	0.99558	0.25991	8.46094	1.02691	0	0.0049	2.21594	0.00456	4.19252	0.00898	6.63155	0	0.00041	0	0.05062	1.4138	1.34472	0.62876
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis	1.42748	0.00719	0.07357	0	0.14908	0	0	0.00055	0	0	0	0.36585	1.41425	0.00387	0.0109	0.00021	0	0	0	0	0	0	4.77871	0.00165	0	0	0	0.57508	0	0.09124	0	0	0	0.12657	0	0.41627	1.66018	2.25795	2.06666	0	0	0	0	0	0.00989	4.36773	0	0.1049	0	0	0.75619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29625	0	0.62578	0	0.27263	0	0	0	0	0	0	0	0	0	0	0	0	3.66978	0.33502	0.67761	0	0	0	0	0	0	1.40305	0.05991	0	0	0.00587	1.36919	0	0	0	0	2.36763	0	0	0	0.19086	0	0	0	0	0	0.03624	0	0	0	0.9013	0	0	0.28377	0.03172	0.042	0	0.12588
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_4_3_47FAA	1.26808	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	1.2516	0.35509	1.05927	0.16889	0.04059	0.16433	1.64729	0	0.00836	0.06012	0.06353	0.06973	0.08767	0.10794	0	0.40737	0.24594	0.00622	0.11589	0	0.24604	0.44608	0.00033	0.16689	0.61888	0	0.10003	0.43956	1.01823	0.00746	0.21996	0.13238	0.32878	0.14374	0.16789	0.16562	0.12067	0.09432	0.99463	0.03749	0.05135	0.16482	0.11655	0.12325	1.65397	0.0187	0.08003	0.23658	0	0.06107	1.50015	0.14378	0.0241	0	0.76373	0.60979	0	0.1731	0.05192	0	0.70928	0.07698	0.1977	0.52413	0.10295	0.15904	0.12681	0.02487	0.24446	0.22223	0.93152	0.42937	2.13596	0	0.2045	0.00563	0.25724	0.03463	0.57028	0.08597	0.06759	0.77601	0.27547	0.04133	0.08071	0.20648	0.0065	0.14292	0.33072	0.20276	0.74495	0.0852	0.18711	0.01658	0	0.14862	0.04159	0.01674	0.04135	0.52771	0.02091	0.1255	0	0.19156	0.06342	0.10559	0.09011	0	0.11096	0.68648	0.08026	0.12831	0.10023	0.08753	0	0.11759	0.00934	0.00174	0.02922	0	0.07972	0.03986	1.51641	0.55497	2.02001	0.16341	1.09613	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	1.22611	0.48522	0.01092	0.10132	0.02661	0.75973	0.60797	0	0	0.4098	0	0.20383	0.26426	0.85298	0	0.00034	0.99122	0.05608	0.02282	0	0.37285	0	0.19721	0.51563	0	0	0.57147	0.18572	0	0	2.58566	1.97533	3.88117	0.18673	0	0.43693	0.35545	0.206	0.24661	0.35162	1.84587	3.48536	0.08294	0.83297	0.71377	0.28659	0.17539	0.7607	2.27925	0.12698	1.11795	0.49199	0	1.37307	0.27912	0.733	0	0.37632	0	3.8184	0	1.402	0.41052	3.5414	0.33978	0	0	1.20456	1.15725	0.76726	0.43414	0	2.16036	0	0.41354	0	7.45021	0.6675	1.9013	0	0.50905	0.55697	0.33022	0.18538	0.64209	0.79718	0.17643	0.51701	0.43599	0.63388	3.02338	0.10267	2.28285	3.41191	0	0	0.20532	0.02164	0	0.43472	0.08331	0.06409	6.40855	0.05769	0.76672	0.91855	0	0	0.0211	0.10113	0.95205	0.23102	3.10085	0	0	0	0	0	0.65077	0	0.36303	0.6201	0.60959	2.44523	0	0.1416	1.33038	0
