,Streptococcus_anginosus,Klebsiella_michiganensis,Enterococcus_faecalis,Lactobacillus_salivarius,Dielma_fastidiosa,Streptococcus_constellatus,Streptococcus_parasanguinis,Peptostreptococcus_anaerobius,Bifidobacterium_longum,Bifidobacterium_breve,Lactobacillus_ruminis,Lactococcus_lactis,Streptococcus_vestibularis,Streptococcus_salivarius,Streptococcus_thermophilus,Lactobacillus_casei,Megasphaera_elsdenii,Bacteroides_stercoris,Prevotella_nigrescens,Streptococcus_sanguinis,Ruminococcus_gnavus,Ruminococcus_lactaris,Bacteroides_fragilis,Streptococcus_mutans,Bacteroides_nordii,Streptococcus_oralis,Haemophilus_parainfluenzae,Enterococcus_faecium,Acidaminococcus_intestini,Anaerococcus_obesiensis,Bacteroides_barnesiae,Bacteroides_massiliensis,Bacteroides_salyersiae,Blautia_wexlerae,Clostridium_saccharogumia,Megamonas_funiformis,Prevotella_intermedia,Prevotella_oris,Solobacterium_moorei,Veillonella_atypica,Lactobacillus_mucosae,Enterococcus_durans,Bifidobacterium_dentium,Bifidobacterium_pseudocatenulatum,Bifidobacterium_catenulatum,Eggerthella_lenta,Clostridium_innocuum,Bacteroides_cellulosilyticus,Lactobacillus_gasseri,Atopobium_parvulum,Fusobacterium_nucleatum,Sutterella_wadsworthensis,Alistipes_onderdonkii,Bifidobacterium_bifidum,Streptococcus_equinus,Hungatella_hathewayi,Clostridium_scindens,Anaerotruncus_colihominis,Clostridium_boltae,Lachnospiraceae_bacterium,Bacteroides_thetaiotaomicron,Bacteroides_dorei,Bacteroides_rodentium,Parabacteroides_goldsteinii,Phascolarctobacterium_succinatutens,Dorea_formicigenerans,Clostridium_butyricum,Clostridium_clostridioforme,Veillonella_parvula,Lactobacillus_fermentum,Bacteroides_xylanisolvens,Lactobacillus_reuteri,Clostridium_perfringens,Mogibacterium_timidum,Parvimonas_micra,Bilophila_wadsworthia,Bifidobacterium_adolescentis,Bifidobacterium_ruminantium,Hafnia_alvei,Bifidobacterium_angulatum,Akkermansia_muciniphila,Anaerostipes_hadrus,Ruminococcus_torques,Flavonifractor_plautii,Parabacteroides_merdae,Faecalibacterium_prausnitzii,Clostridium_saccharolyticum,Anaerostipes_caccae,Bacteroides_caccae,Collinsella_aerofaciens,Methanobrevibacter_smithii,Eubacterium_siraeum,Fusobacterium_ulcerans,Fusobacterium_gonidiaformans,Parasutterella_excrementihominis,Bacteroides_finegoldii,Bacteroides_eggerthii,Eubacterium_rectale,Roseburia_intestinalis,Blautia_hansenii,Faecalitalea_cylindroides,Clostridium_symbiosum,Alistipes_finegoldii,Turicibacter_sanguinis,Porphyromonas_asaccharolytica,Streptococcus_australis,Prevotella_stercorea,Alistipes_timonensis,Alistipes_senegalensis,Senegalimassilia_anaerobia,Bacteroides_faecis,Enorma_massiliensis,Alistipes_obesi,Blautia_producta,Parabacteroides_gordonii,Porphyromonas_somerae,Porphyromonas_uenonis,Faecalicoccus_pleomorphus,Ruminococcus_bicirculans,Butyricicoccus_pullicaecorum,cand._Alistipes,Holdemania_massiliensis,Megasphaera_massiliensis,Clostridiales_bacterium,Bacteroides_stercorirosoris,Eubacterium_ramulus,Clostridium_paraputrificum,Dorea_longicatena,Intestinimonas_butyriciproducens,Adlercreutzia_equolifaciens,Mitsuokella_jalaludinii,Alistipes_inops,bacterium_OL-1,bacterium_LF-3,Ruminococcus_champanellensis,butyrate-producing_bacterium,Pyramidobacter_piscolens,Blautia_obeum,Eubacterium_ventriosum,Desulfovibrio_piger,Eubacterium_hallii,Ruminococcus_callidus,Coprococcus_eutactus,Clostridium_leptum,Clostridium_spiroforme,Alistipes_putredinis,Intestinibacter_bartlettii,Fusobacterium_mortiferum,Fusobacterium_varium,Bacteroides_coprocola,Coprococcus_comes,Bacteroides_intestinalis,Blautia_hydrogenotrophica,Bacteroides_pectinophilus,Bacteroides_plebeius,Tyzzerella_nexilis,Mitsuokella_multacida,Butyrivibrio_crossotus,Eubacterium_eligens,Clostridium_asparagiforme,Holdemanella_biformis,Collinsella_intestinalis,Prevotella_copri,Holdemania_filiformis,Veillonella_dispar,Bacteroides_coprophilus,Ruminococcaceae_bacterium,Gemella_morbillorum,Roseburia_hominis,Acidaminococcus_fermentans,Dialister_invisus,Peptostreptococcus_stomatis,Roseburia_inulinivorans,Alloprevotella_tannerae,Granulicatella_adiacens,Ruminococcus_bromii,Megasphaera_micronuciformis,Odoribacter_splanchnicus,Alistipes_shahii,Coprococcus_catus,Alistipes_indistinctus,Barnesiella_intestinihominis,Clostridium_citroniae,Collinsella_tanakaei,Dialister_succinatiphilus,Slackia_piriformis,Paraprevotella_clara,Paraprevotella_xylaniphila,Succinatimonas_hippei,Bacteroides_clarus,Bacteroides_fluxus,Parabacteroides_johnsonii,Libanicoccus_massiliensis,Mailhella_massiliensis,Verrucomicrobia_bacterium,Merdibacter_massiliensis,Firmicutes_bacterium,Lentisphaerae_bacterium,Burkholderiales_bacterium,Succinivibrio_dextrinosolvens,Niameybacter_massiliensis
CCMD10032470ST-11-0,0.0,0.0,0.0,0.0,0.0,0.0,9.25e-05,0.0,0.003794188,0.0,0.001943365,0.0028687770000000003,0.0,0.00018508200000000001,0.001943365,9.25e-05,0.0,0.014066259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25e-05,0.0,0.0,0.0,0.0,0.02979826,9.25e-05,0.000647788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25e-05,0.0,0.0,0.0,0.0,0.0,0.019988895,0.011012401000000002,0.001295577,0.0,0.0,0.0,0.0,9.25e-05,0.0,0.000740329,0.026929484,0.028595225,0.0,0.0,0.001665741,0.0,0.0,0.0,0.0,0.0021284470000000003,0.0,0.0,0.0,0.0,0.0017582820000000001,0.007403294,0.012307977,0.0,0.0,0.0,0.00018508200000000001,0.000647788,0.000277624,0.006107718000000001,0.00545993,0.0,0.0,9.25e-05,0.01175273,0.0,0.0,0.0,0.0,0.00018508200000000001,0.0,0.002035906,0.09855635800000001,0.014066259,0.0,0.0,0.0,0.007680918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005367388000000001,0.0,0.0008328710000000001,0.0,0.0,0.0,0.0,0.0,0.001295577,0.0,0.001017953,0.0,0.0,0.0,0.0,0.001665741,0.0,9.25e-05,0.0,0.001203035,0.0,0.0,0.0,0.000370165,0.0,0.00388673,0.0,0.0013881179999999998,0.000370165,0.0,0.000925412,0.01721266,0.0,9.25e-05,0.0,0.022117342,9.25e-05,0.0,0.0,0.0,0.0013881179999999998,0.0,0.0,0.0,0.141495465,0.0,0.0,0.0,0.0026836940000000004,0.0,0.0,0.0,9.25e-05,0.00018508200000000001,0.0,0.0,0.0,0.0,0.0011104939999999998,0.0,0.025911531,0.0,0.011012401000000002,0.0,0.0,0.008328706,0.0,0.0028687770000000003,9.25e-05,0.000370165,0.0,0.001665741,0.00018508200000000001,0.0,0.0,0.0,0.0,0.0,0.0,9.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCMD10191450ST-11-0,0.0,9.109999999999999e-05,0.0,0.0,0.0,0.0,9.109999999999999e-05,0.0,0.01147541,0.0,0.0,0.0,0.0,9.109999999999999e-05,0.000273224,9.109999999999999e-05,0.0,9.109999999999999e-05,0.0,0.0,0.003369763,0.000455373,0.0,0.0,0.0,0.0,9.109999999999999e-05,0.0,0.0,0.0,0.0,9.109999999999999e-05,0.0,0.00018214900000000002,0.0,0.0,0.0,0.0,0.0,0.0,9.109999999999999e-05,0.0,9.109999999999999e-05,0.0,0.0,0.00018214900000000002,0.0,0.00018214900000000002,0.0,0.0,0.0,0.0,0.014845173,0.0,0.0,0.0,0.0,9.109999999999999e-05,0.0,0.0,9.109999999999999e-05,0.0032786890000000004,0.002459016,0.0,9.109999999999999e-05,9.109999999999999e-05,0.0,0.0,9.109999999999999e-05,0.0,0.000546448,0.0,0.0,0.0,0.0,0.0018214939999999999,0.038797814,0.0,0.0,0.00992714,0.010018215,9.109999999999999e-05,9.109999999999999e-05,0.00018214900000000002,9.109999999999999e-05,0.030783242000000002,0.0,0.0,0.0,0.005373406,0.0,0.0006375230000000001,0.0,0.0,0.0,0.0,0.0,0.014936248000000001,0.00154827,0.0,0.0,0.0,0.007832423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000546448,0.0,0.0,0.0,0.0,0.0,0.0,0.00018214900000000002,9.109999999999999e-05,9.109999999999999e-05,9.109999999999999e-05,0.002459016,0.0,0.001183971,0.0,9.109999999999999e-05,0.0,0.000819672,0.0,0.00018214900000000002,0.000273224,0.0,0.00018214900000000002,0.007377049,0.006557377,0.000364299,0.0,0.015938069,9.109999999999999e-05,0.0,0.0,0.0,0.000455373,0.00018214900000000002,0.0,0.0,9.109999999999999e-05,0.0,0.0,0.0,0.000546448,0.00018214900000000002,0.0,0.0,0.000273224,9.109999999999999e-05,0.0,0.0,9.109999999999999e-05,0.0,0.002276867,0.0,0.0009107469999999999,0.0,0.002276867,0.0,0.0,0.006557377,0.0,0.000273224,0.005282332,0.00018214900000000002,0.0,0.002003643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000546448,0.0,0.0,0.0,0.0,0.0
CCMD11006829ST-21-0,0.0,0.0,0.0,0.0,4.36e-05,0.0,0.000349177,0.0,0.015145563,0.0,0.0,8.73e-05,8.73e-05,0.000349177,0.004015538,0.0,0.0,0.030334774,0.06424861400000001,4.36e-05,0.002924359,0.005237659,8.73e-05,0.0,0.0,8.73e-05,0.0,0.0,0.0,0.000218236,0.0,0.0,0.010780848,0.002531535,0.0,0.0,0.0,0.0015712979999999998,0.0107372,8.73e-05,0.0,0.0,0.0,0.0,0.0,0.001265768,4.36e-05,0.037842085,0.0,8.73e-05,0.0,4.36e-05,0.039020558,0.0,0.0,0.000130941,0.002051416,0.0013530620000000001,0.008249313000000001,0.000130941,0.006808956,0.032604426,0.09654751,4.36e-05,0.000130941,0.000218236,0.0,0.006372485,0.0,0.0,0.02701759,0.0,0.0,0.0,0.013574266000000001,0.00475754,0.000174589,0.0,0.0,0.0,8.73e-05,0.00122212,0.006939898000000001,0.012875911,0.000174589,0.001265768,0.005892366,4.36e-05,0.003884597,0.0027061240000000003,0.0010911789999999998,0.003753655,0.0,0.0,0.0,0.000174589,4.36e-05,0.002575182,0.000130941,0.0,8.73e-05,0.002138711,4.36e-05,8.73e-05,0.000174589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73e-05,0.0,0.0,0.0,0.005761425,0.0,0.013486971,0.0,0.002575182,0.0,0.0,0.0,0.0,4.36e-05,0.0,8.73e-05,8.73e-05,0.000130941,0.0,0.0016585920000000002,0.0,0.010082493,0.0,0.000480119,0.0,0.010649906,4.36e-05,4.36e-05,0.0036227140000000004,0.00030553,0.0,0.002051416,4.36e-05,0.027192177999999997,0.0,0.0,0.0,0.000130941,0.000174589,4.36e-05,0.00026188299999999997,0.0,0.0,0.0,0.0,0.000436472,0.000130941,0.0008292960000000001,0.0,0.0,0.00030553,0.000349177,0.0,0.0,0.0013967089999999999,0.001964122,0.00445201,0.0,0.032342543,0.0058487190000000005,0.004844834,0.0,4.36e-05,0.00026188299999999997,0.0,0.0052813059999999995,0.004233774,0.001702239,0.003055301,8.73e-05,0.000130941,0.0,0.0,0.0,8.73e-05,0.0,0.0,0.0,0.0,8.73e-05,0.0,0.0,0.0,8.73e-05,0.0,0.0,0.0,0.0,0.0
CCMD12232071ST-21-0,0.0,0.0,0.0,0.000305717,0.00010190600000000001,0.0,5.1e-05,0.0,0.019565882,0.0,0.0,0.0,0.0,0.0009171510000000001,0.001171915,0.00010190600000000001,0.0,5.1e-05,0.0,0.0,0.0022419239999999997,0.0015795370000000002,0.0,5.1e-05,0.000254764,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-05,0.0,0.012228676,0.0,0.0,0.0,0.0,0.000152858,5.1e-05,0.0,0.0,5.1e-05,0.0,0.0,0.000254764,0.000152858,0.008712932,5.1e-05,0.0,0.0,0.0,0.004636706,0.0,0.0,0.000305717,0.0,0.00010190600000000001,0.00020381099999999998,5.1e-05,0.002649547,0.044379904000000005,0.095740344,0.0013247729999999998,0.0,0.003362886,0.0,0.0,0.00010190600000000001,5.1e-05,0.004687659,0.0,0.0,0.0,0.000305717,0.0,0.0,0.0,0.0,0.0,0.018954448,0.00361765,0.008458168,0.001732396,0.0,0.006827678,0.0,0.0,0.004381942,0.001426679,0.0,0.001222868,0.0,0.0,0.0,0.0,0.0,0.0013247729999999998,0.0,0.000866198,0.0,0.000152858,0.004636706,0.0,0.0,0.0,0.0,0.0,0.000254764,0.0,0.005044329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012126771000000001,0.0,0.0,5.1e-05,0.0,0.0,0.0,0.00198716,0.0,0.006114338,0.000152858,0.001222868,0.0,0.0,0.0,0.01681443,0.0,0.000152858,0.0,0.000509528,0.0,0.0,0.0022419239999999997,0.0,0.0,0.00020381099999999998,0.002292877,0.00035667,0.000152858,0.0,0.0,0.0,0.0032100279999999998,0.01645776,0.000152858,0.0,0.0,0.00010190600000000001,0.0,0.0,0.014572506,0.00010190600000000001,0.0,0.0,0.00010190600000000001,0.000152858,0.0,0.0,0.000611434,0.0,0.00886579,0.0,5.1e-05,0.0,0.002445735,0.0,0.0,0.056659533,0.0,0.002751452,0.002140018,0.00010190600000000001,0.0015795370000000002,5.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCMD13071240ST-21-0,5.16e-05,0.0,0.0,0.0,5.16e-05,0.0,5.16e-05,0.0,0.000257931,0.0,0.0,5.16e-05,0.0,0.000103173,5.16e-05,0.0,0.0,5.16e-05,0.0,5.16e-05,0.000361104,0.000464277,0.0,0.0,0.000309518,5.16e-05,0.0,0.0,0.0,5.16e-05,0.0,0.0,0.0,0.005777663000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16e-05,5.16e-05,0.000103173,0.000103173,0.004745938,0.0,5.16e-05,0.0,0.006499871,0.03631674,0.0,0.0,0.000206345,0.0,0.000154759,0.000670622,5.16e-05,0.003456281,0.033427908,0.026257416000000002,0.000619035,0.0,0.003456281,0.0,5.16e-05,0.0,0.0,0.000515863,0.0,0.0,0.0,0.0,0.000722208,0.0,0.0,0.0,0.0,5.16e-05,0.001444416,0.07268506599999999,0.0036110390000000003,0.001134898,5.16e-05,0.000361104,0.000103173,5.16e-05,0.0049006959999999995,0.0,5.16e-05,0.0,5.16e-05,0.000206345,0.0,0.023987618999999998,0.10544235199999999,0.000515863,0.0,0.01815837,0.000257931,0.004333247,0.0,5.16e-05,0.0,0.0,5.16e-05,0.0,0.0,0.0,0.0,0.001547588,0.0,5.16e-05,0.0,0.0,0.0,0.009852979,0.0,0.000464277,0.0,0.0,0.0,0.0,0.008099046,0.0,0.000464277,5.16e-05,0.0023213829999999998,0.0,0.003095177,0.0,0.015269538000000001,0.0,0.000206345,0.0,0.002579314,0.0,0.0,0.0023213829999999998,0.0,0.0,0.00180552,0.000257931,0.050760898,0.0,0.0,0.0,0.0,0.006603044000000001,0.0,0.000154759,0.0,0.0,0.0,5.16e-05,5.16e-05,0.007944287,0.000206345,0.0,0.0,0.0,0.000515863,0.0,0.0,0.000103173,0.0,0.000103173,0.0,0.004126902,0.0,0.005003869,0.0,0.0,5.16e-05,0.0,0.001908692,0.000722208,0.0,0.001444416,0.0054165590000000005,0.000154759,0.0,0.0,0.0,0.0,0.0,0.0,0.000464277,0.0,5.16e-05,0.0,0.0,0.0,0.000464277,0.0,5.16e-05,0.0,0.0,0.0
CCMD13934959ST-21-0,8.22e-05,0.0,0.0,0.0,0.000246731,0.0,0.000164487,0.000164487,0.002549552,0.0,0.0,0.0,8.22e-05,0.000328974,0.00205609,0.0,0.0,0.0,0.0,0.0,0.00090468,0.005181347,0.0,0.0,0.0,8.22e-05,0.0,0.0,0.0,0.0,0.0,0.004029937,0.0,0.00090468,0.0,0.0,0.0,0.0,0.000328974,0.0,0.0,0.0,0.000164487,0.0,0.000246731,0.000164487,0.004194424,0.0,0.0,0.000164487,8.22e-05,0.0,8.22e-05,0.000164487,0.0,0.0015626289999999998,0.0,0.001398141,0.000246731,0.00296077,0.024261863999999998,0.073196809,0.05304712599999999,0.0,0.0,0.0016448720000000001,0.0,0.0,0.0,0.0,0.006661731999999999,0.0,0.0,0.0,0.0016448720000000001,0.003536475,0.002714039,0.001891603,0.0,0.0,0.0,0.00041121800000000003,0.026811415,0.001233654,0.006415001,0.000164487,8.22e-05,0.0,0.011596348000000001,0.003371988,0.0,0.001233654,0.0,0.0,0.00041121800000000003,0.0,0.0015626289999999998,0.074841681,0.000328974,0.0,0.0,0.001233654,0.002631795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002714039,0.0,0.0,0.0,0.0,0.0,0.003536475,0.0,0.0,0.00041121800000000003,0.0,0.0,0.0,8.22e-05,0.0,0.000740192,0.00041121800000000003,0.0006579489999999999,0.0,0.0,0.0,0.004934616,0.0,0.000164487,0.0,0.002549552,0.0015626289999999998,0.0,0.0016448720000000001,0.0,0.0,0.00041121800000000003,0.0,0.017517888,0.000164487,0.0,0.0,0.0,0.004358911,0.0,0.000164487,0.0,0.0,0.000575705,0.0,0.0,0.018916028999999997,0.000164487,0.0,0.0,0.0,0.0,8.22e-05,0.0,8.22e-05,0.0,0.00041121800000000003,0.0,0.00041121800000000003,0.0,0.00296077,0.0,0.000740192,0.060695781,0.0,0.002467308,0.0,0.002385065,0.0,0.0,0.000164487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000740192,0.0,0.0,0.0,0.0,0.0
CCMD14479708ST-21-0,4.210000000000001e-05,4.210000000000001e-05,0.0,0.0,4.210000000000001e-05,0.0,4.210000000000001e-05,0.0,0.003366295,0.0,0.0,8.420000000000001e-05,4.210000000000001e-05,0.000168315,0.000336629,0.0,0.0,4.210000000000001e-05,0.0,0.0,0.000126236,0.002608879,0.0,4.210000000000001e-05,0.000210393,0.0,0.0,8.420000000000001e-05,0.031222386,0.0,0.0,0.002356406,8.420000000000001e-05,0.0013465179999999999,0.0,0.059373028,0.0,0.0,0.0,4.210000000000001e-05,0.0,0.0,4.210000000000001e-05,0.006900905,0.003408374,0.0,8.420000000000001e-05,0.0034925309999999997,8.420000000000001e-05,0.0,0.0,0.0,0.001683147,0.0,0.0,8.420000000000001e-05,8.420000000000001e-05,8.420000000000001e-05,0.000883652,0.000589102,0.00193562,0.03366295,0.015316642,0.0,0.0,0.000210393,0.0,0.000210393,0.0,0.0,0.002314328,0.0,0.0,0.0,0.0,0.000462866,0.0,0.0,0.0,0.0,0.060004207999999996,0.000589102,4.210000000000001e-05,0.000462866,0.002061856,0.022217547,0.0,0.0,0.004039554,0.004207869,0.00223017,0.017588891000000002,0.0,0.0,0.000168315,8.420000000000001e-05,0.0,0.002356406,0.007700399999999999,0.0,8.420000000000001e-05,8.420000000000001e-05,0.0,0.0,0.0,0.0,0.0,4.210000000000001e-05,0.000252472,0.0,0.0,0.000294551,0.0009257310000000001,0.0,0.0,0.0,0.0,0.0,8.420000000000001e-05,0.0,4.210000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000294551,4.210000000000001e-05,0.0,0.0,4.210000000000001e-05,0.000126236,0.0,0.000420787,0.0034925309999999997,0.0026509570000000002,0.0,0.0,0.0,0.001388597,0.0,0.000378708,0.0,0.009593941,0.0,0.0,0.0,0.0,0.00450242,0.0,0.0,0.0,4.210000000000001e-05,0.0,0.0,0.0,0.006816747,0.00063118,0.0,0.0,8.420000000000001e-05,8.420000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.023606143,0.0,0.005933095,0.0,0.0,0.017546813,0.0,0.001009888,0.003029665,0.0009257310000000001,0.000252472,0.010856301,8.420000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001051967,0.0,0.000336629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCMD15562448ST-11-0,0.0,0.0,0.0,0.0,0.0,0.0,0.000316156,0.0,0.000421541,0.002740015,0.0,0.0,0.0,0.001896933,0.000316156,0.0,0.0,0.0016861629999999999,0.0,0.000105385,0.0,0.0,0.0,0.0,0.000105385,0.00021077,0.00021077,0.0,0.0,0.0,0.0,0.006744651999999999,0.001264622,0.0009484669999999999,0.0,0.0,0.0,0.0,0.0,0.000105385,0.000105385,0.0,0.00021077,0.0,0.0,0.0,0.0,0.000105385,0.0,0.000105385,0.0,0.0005269259999999999,0.000632311,0.0,0.0,0.0,0.0,0.0,0.000105385,0.0,0.0016861629999999999,0.023711666,0.0061123409999999994,0.0,0.006639267,0.0008430810000000001,0.0,0.0,0.0,0.0,0.003899252,0.0,0.0,0.0,0.0,0.00021077,0.002002318,0.000421541,0.0,0.0,0.0,0.000105385,0.001264622,0.000105385,0.0021077039999999997,0.013594688999999998,0.0,0.0,0.0005269259999999999,0.0010538519999999999,0.0,0.0009484669999999999,0.0,0.0,0.000105385,0.0,0.0013700070000000001,0.021287807000000002,0.015386236999999999,0.0,0.0,0.0,0.000316156,0.0,0.0,0.000105385,0.0,0.000316156,0.00021077,0.000105385,0.0,0.0,0.003161555,0.0,0.0,0.0,0.0,0.0,0.0009484669999999999,0.0,0.00021077,0.0,0.0,0.0,0.0,0.000105385,0.0,0.000105385,0.000105385,0.0,0.0,0.002002318,0.000105385,0.0,0.0,0.000421541,0.0,0.00021077,0.000105385,0.0016861629999999999,0.000316156,0.009379281,0.00548003,0.000105385,0.0,0.016123933,0.0,0.0,0.0,0.0,0.001264622,0.0,0.0,0.0,0.034039414,0.0,0.0,0.000105385,0.0034777109999999996,0.0,0.000316156,0.0,0.00021077,0.0,0.000421541,0.0,0.000105385,0.0,0.0009484669999999999,0.0,0.0,0.0,0.015597007,0.0,0.0,0.00021077,0.0,0.0021077039999999997,0.004531563,0.000421541,0.0,0.000632311,0.0,0.0,0.0,0.0,0.001580778,0.0,0.0,0.0,0.002318474,0.0,0.000421541,0.0,0.0,0.000421541,0.000316156,0.0,0.0,0.0,0.0
CCMD17410933ST-11-0,0.0,0.0,0.0,0.0,8.49e-05,0.0,0.000594631,0.0,0.013676521,0.0,0.0,8.49e-05,0.0006795789999999999,0.003482841,0.0007645260000000001,0.0,0.0,8.49e-05,0.0,8.49e-05,0.0035677879999999997,0.0,0.0,8.49e-05,0.0,8.49e-05,0.000339789,8.49e-05,0.0,0.0,0.0,0.024889567999999997,0.0,0.0057764190000000005,0.000509684,0.0,0.0,0.0,0.0,0.000169895,0.0,0.0,0.0,0.018008835,8.49e-05,0.00382263,0.0,0.0,0.0,0.000169895,0.0,0.0,0.0013591570000000002,0.004757051,0.0,0.0,8.49e-05,0.0,0.0,0.0,0.0030581040000000003,0.070081549,0.015205573,0.0,0.0,0.002633367,0.0,0.0,0.000169895,0.0,0.014695888999999998,0.0,0.0,0.0,8.49e-05,0.000169895,8.49e-05,0.0,0.0,0.0,8.49e-05,0.001444105,8.49e-05,0.003907577,8.49e-05,0.088430173,0.0,0.0,0.0,0.00764526,0.000169895,0.0013591570000000002,0.0,0.0,0.003992525,0.015460415,8.49e-05,0.166836561,0.055045872,0.0,0.000169895,0.0,0.000169895,0.0,0.0,8.49e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000594631,8.49e-05,0.0,0.0,0.0,0.0,0.00891947,0.0,0.0,0.0,0.0,0.0,8.49e-05,0.0,0.0,0.011552837,8.49e-05,0.0,0.0,0.0,0.0,0.014525993999999999,0.0,0.001953789,0.0,0.0033129459999999998,0.0,0.0,0.010703364,8.49e-05,0.0,0.000254842,0.0006795789999999999,0.000254842,0.0006795789999999999,0.0,0.0,8.49e-05,0.006116208000000001,0.0,0.0,0.0,8.49e-05,0.0,0.0,0.0,0.00127421,0.000339789,0.0,0.001868841,0.000254842,0.000254842,0.0006795789999999999,0.0,0.002378525,0.0,0.000254842,0.0,0.017329256,0.0,0.018688413,0.0,8.49e-05,8.49e-05,0.0,0.0,0.002038736,0.0016989470000000001,0.0,8.49e-05,0.0,0.0,0.0,0.0,8.49e-05,0.0,8.49e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCMD18579000ST-11-0,0.00010756200000000001,0.0,0.0,0.0,0.0,0.00010756200000000001,0.0005378080000000001,0.0,0.006023448000000001,0.0,0.0,0.0,0.00010756200000000001,0.002473916,0.00010756200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.008497365,0.00010756200000000001,0.0,0.0,0.0,0.00010756200000000001,0.0,0.0,0.0,0.0,0.007421749,0.0,0.004194902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010756200000000001,0.00021512299999999998,0.0026890390000000003,0.0,0.00021512299999999998,0.0007529310000000001,0.0,0.00010756200000000001,0.0,0.0,0.001290739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021512299999999998,0.035818006,0.024631602000000002,0.000322685,0.0,0.002473916,0.0,0.0,0.00010756200000000001,0.0,0.00010756200000000001,0.0,0.0,0.0,0.0,0.00010756200000000001,0.002366355,0.0,0.0,0.0,0.021189631,0.00408734,0.002904163,0.000322685,0.00613101,0.012046896999999999,0.0,0.0,0.0021512320000000003,0.014628375,0.005593201999999999,0.013014951,0.0,0.0,0.000860493,0.0,0.00010756200000000001,0.040765838,0.0,0.0,0.002258793,0.0,0.000322685,0.0,0.0,0.0,0.0,0.0,0.000860493,0.0011831769999999999,0.003549532,0.00021512299999999998,0.0005378080000000001,0.0,0.0,0.0,0.0,0.00021512299999999998,0.002366355,0.0,0.00010756200000000001,0.0,0.0,0.0,0.0,0.001936108,0.0,0.0,0.0,0.0005378080000000001,0.0,0.010863718999999999,0.0,0.0021512320000000003,0.0,0.000860493,0.0,0.003441971,0.00204367,0.006883941,0.005055394,0.00408734,0.0,0.00021512299999999998,0.000322685,0.006453695,0.00010756200000000001,0.0,0.0,0.0,0.005270517,0.0,0.0,0.0,0.0,0.0,0.0,0.00010756200000000001,0.017317414,0.00010756200000000001,0.0,0.0,0.0,0.00010756200000000001,0.00010756200000000001,0.0,0.00021512299999999998,0.0,0.000968054,0.0,0.0,0.00010756200000000001,0.005808325,0.0,0.0,0.016456922,0.0,0.0021512320000000003,0.002258793,0.001613424,0.000322685,0.0038722170000000003,0.0,0.00010756200000000001,0.0,0.0,0.0021512320000000003,0.0,0.0,0.001720985,0.0,0.0,0.0,0.0,0.001720985,0.002258793,0.00010756200000000001,0.00021512299999999998,0.0,0.0,0.0
