	DHAK_HAK	DHAK_HAJ	DHAK_HAI	DHAK_HAH	DHAK_HAG	DHAK_HAF	DHAK_HAE	DHAK_HAD	DHAK_HAC	DHAK_HAB	DHAK_HAV	DHAK_HAX	DHAK_HAL	DHAK_HAM	DHAK_HAN	DHAK_HAO	DHAK_HAP	DHAK_HAR	DHAK_HAT	DHAK_HAU	DHAK_C22_M	DHAK_C23_M	DHAK_C19_M	DHAK_C2_M	DHAK_C16_M	DHAK_C18_M	DHAK_C14_M	DHAK_C15_M	DHAK_C10_M	DHAK_C13_M	DHAK_C7_M	DHAK_C9_M	DHAK_C5_M	DHAK_C6_M	DHAK_C3_M	DHAK_C4_M	DHAK_C24_M	DHAK_C25_M	DHAK_HA	DHAK_HAA	DHAK_HDF	DHAK_HDE	DHAK_HDB	DHAK_HDA	DHAK_HDD	DHAK_HDC	DHAK_HCY	DHAK_HCW	DHAK_HD	DHAK_HCZ	DHAK_HCD	DHAK_HCB	DHAK_HCA	DHAK_HC	DHAK_HCJ	DHAK_HCI	DHAK_HCH	DHAK_HCF	DHAK_HCL	DHAK_HCK	DHAK_HN	DHAK_HO	DHAK_HL	DHAK_HM	DHAK_HJ	DHAK_HK	DHAK_HG	DHAK_HI	DHAK_HE	DHAK_HF	DHAK_HCU	DHAK_HCV	DHAK_HCQ	DHAK_HCR	DHAK_HCS	DHAK_HCT	DHAK_HCM	DHAK_HCN	DHAK_HCO	DHAK_HCP	DHAK_HBH	DHAK_HBG	DHAK_HB	DHAK_HAZ	DHAK_HBB	DHAK_HBA	DHAK_HBD	DHAK_HBC	DHAK_HBF	DHAK_HBE	DHAK_HZ	DHAK_HY	DHAK_HU	DHAK_HT	DHAK_HW	DHAK_HV	DHAK_HQ	DHAK_HP	DHAK_HS	DHAK_HR	DHAK_HBY	DHAK_HBZ	DHAK_HBK	DHAK_HBL	DHAK_HBI	DHAK_HBJ	DHAK_HBV	DHAK_HBW	DHAK_HBM	DHAK_HBR
k__Bacteria|p__Proteobacteria	1.7188	0.19183	1.18491	2.25761	2.11946	0.4058	1.13595	1.61322	1.56492	5.67184	14.38526	1.34363	8.44372	14.94404	3.08234	8.60108	3.61026	0.28071	13.65494	5.13243	1.45843	4.16788	2.85068	6.16075	1.37127	4.27496	1.27304	2.75577	2.8761	1.77481	14.61207	2.01209	3.97463	3.78847	2.61597	4.19414	1.56331	4.14897	1.58729	14.36309	0.74314	8.53826	1.21496	1.40996	15.26383	0.30884	17.58657	2.18184	1.76339	0.13182	14.67596	0.1363	3.22106	1.29939	7.84091	3.74073	0.04858	1.91622	0.86464	2.02952	2.86261	4.87358	3.07664	30.40877	0.41788	9.61615	25.21459	12.66269	1.02916	2.18123	13.70964	0.65974	1.42203	7.2593	3.21682	3.05487	4.90903	1.9198	0.546	11.19929	8.30714	2.77175	4.5658	72.10397	1.071	0.30588	9.4582	0.06802	7.01236	12.15083	0.63238	33.42362	1.27221	1.38266	51.23885	29.88264	1.65682	1.35877	1.76928	1.0568	0.71545	0.13812	8.43066	1.29324	3.78877	58.43991	1.78657	24.15328	3.76564	0.97152
k__Archaea|p__Euryarchaeota	0.72405	0	0	0	0.58261	0	0	0	0	0.43581	0	0.10465	0	0	0.01127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51515	2.40949	0	0	0	0	0	0	0	2.03192	0	0.43502	1.11715	0.59723	0	2.4707	0	1.26091	0	0	0.57401	0	0	0	0	0	0	0	0	0	0	0	0	0.4708	0	0	0	0	0	0.53616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27121	0	0	0	0	0	0	0	0	0	0	0.02926	0	0	1.41222	0.79537	0.42041	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	58.87801	57.77243	58.36269	69.79131	83.01733	91.81893	86.52078	32.30617	76.64328	29.71079	3.26924	25.80089	24.49764	34.25479	48.94986	58.37058	75.5057	95.44601	59.98886	2.82897	81.21761	71.81334	72.14093	69.36084	62.02469	62.07115	69.52099	80.2197	51.84823	32.03143	48.46017	67.00737	50.26488	29.62668	64.08449	27.21243	68.74711	66.95762	74.03214	48.5771	87.03779	44.65522	49.32033	5.68583	54.30216	16.17466	71.01186	38.94965	90.43147	45.61424	70.78768	67.63962	7.16005	48.92707	49.09927	17.9298	84.69463	34.19706	80.98558	15.50172	78.46867	79.33834	48.54402	0.2725	76.37473	46.30278	54.88861	67.76905	64.17276	93.73216	25.3228	46.14139	53.61238	49.52353	47.77248	0.18806	76.23617	35.00671	46.92992	27.93518	34.44344	19.24158	59.19974	8.3464	83.10477	60.50814	31.12348	64.59101	47.54188	11.08434	75.54949	25.98576	82.89095	61.61288	0.06181	22.88833	88.72851	52.4787	67.65769	86.43706	87.53978	69.53087	12.5217	49.9739	50.26594	6.93875	21.73701	14.06065	59.80716	46.98542
k__Bacteria|p__Firmicutes|c__Clostridia	33.53532	19.18992	9.71252	20.35744	7.36586	2.69953	5.60758	35.96083	6.37618	48.9016	14.57876	34.0301	43.11854	20.58967	16.37041	24.64772	4.70817	2.52963	15.695	73.62029	17.02645	16.2565	24.25472	14.00433	25.6244	19.5189	22.76898	9.74076	25.08564	49.85285	36.80078	28.92198	41.12747	60.2253	27.96379	62.83631	25.29428	20.54676	12.01364	3.85248	9.84093	33.47058	14.81225	17.67008	26.08764	37.78064	8.1336	56.71937	4.12537	51.03512	13.72634	10.05026	13.93842	38.21184	35.17865	27.543	9.94507	42.93695	4.28642	12.13464	1.31234	8.90509	16.87282	6.12752	10.15963	9.13728	13.94973	8.27176	14.62439	1.78188	2.40619	10.7801	8.7792	35.44358	47.81241	0.33973	6.56098	42.41817	11.13839	18.21548	32.07042	71.8752	33.86803	4.02854	12.36002	8.66222	46.94497	12.34377	37.56766	3.60125	1.9457	7.8702	7.61795	26.35619	1.11271	2.2465	3.49332	8.70658	13.48695	1.56639	9.52648	9.01265	74.88009	23.97919	18.1076	30.44556	46.68136	30.92368	14.05135	16.22581
k__Bacteria|p__Actinobacteria|c__Actinobacteria	3.17123	0.62011	2.10597	1.69702	0.09305	0.16006	0.11792	1.11686	2.5025	1.56501	23.36895	6.74738	7.39601	21.08494	6.64917	4.02932	0.63324	0.01986	0.78038	4.72001	0	0.0026	0.01306	0.60054	0.14857	0.09213	0.11146	0.9384	2.90827	2.87068	0	0.44066	0.32484	0.40665	0.26311	0.64736	0.8366	0.02304	0.37555	1.75613	2.24388	3.06639	18.37939	3.31689	0.92328	8.54383	1.28887	0.56827	0.52566	0.55418	0.38657	0.1034	1.48768	0.2712	0.56591	6.67858	2.47396	16.52758	0.94557	2.35791	0.13956	0.26335	3.03196	0.02476	0	0.56715	0.01983	0.17773	0.56144	1.18026	0.68911	0.97413	16.49914	0.71481	0	7.57849	2.07786	16.35267	1.03835	3.43456	8.19527	2.86322	1.01895	6.79644	2.81573	0.39257	3.49283	0.12978	4.30119	26.07389	0.20374	31.46137	1.82118	3.51397	2.6583	2.5576	0.61686	0.17079	1.0809	0.17808	2.12723	0.05927	2.38345	3.029	10.10945	0.37709	12.82181	3.37555	15.08945	19.99863
k__Bacteria|p__Firmicutes|c__Negativicutes	1.52037	22.02368	27.68288	3.14098	6.70908	4.90231	6.03087	3.98896	8.48379	8.79026	14.15597	27.59309	15.3056	6.14243	22.92951	1.79387	12.59593	1.62775	8.5252	0.14219	0.28281	7.08434	0.42485	3.57287	10.63019	13.83267	5.45811	5.66559	17.02036	11.69381	0.03188	1.43363	3.59152	0.17639	4.16711	2.00543	2.83395	7.09726	11.69228	13.00686	0.01381	8.46872	12.56313	66.8512	2.6097	36.20225	0.16088	0.4379	0.10026	0.17971	0	17.92302	0.2001	11.22083	6.59908	39.84194	2.1643	1.19872	11.57542	51.96701	16.26248	6.23347	27.25374	60.58864	13.02881	32.61001	5.89523	10.49004	18.7292	0.71679	57.82368	39.08707	15.96277	6.35638	1.11622	84.14216	10.08633	1.10336	38.08233	34.2888	15.83988	0.69328	1.24529	2.92678	0	27.41262	7.70723	22.43465	1.88806	29.00439	18.28082	0.04478	4.26335	6.17907	4.03822	39.79705	4.78837	11.79865	15.52838	10.68395	0.01733	17.13132	0.74772	18.19777	6.14606	1.47336	15.47441	0.31169	2.81533	12.16921
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.48053	0.04931	0.12646	1.00416	2.11946	0.0608	0.47494	1.49197	1.1436	1.37578	14.34436	1.08589	8.41961	14.02982	0.62405	7.0478	2.51529	0.28071	12.65032	1.16482	0.93517	3.29129	2.76619	5.00188	1.06304	1.00335	0.31891	0.30811	1.12757	0.69642	1.12124	0.9738	0.93544	2.90344	1.60424	2.65432	0.17056	3.30936	1.37079	13.77931	0.42235	8.01194	0.17887	1.40996	14.74814	0.30884	17.43985	2.18184	1.19255	0	13.79149	0.09941	1.35031	0.47961	7.12834	3.70883	0.04858	1.89783	0.57644	0.08605	2.63917	4.41701	1.08363	29.35462	0.07083	6.54032	25.21459	12.04941	0.35465	0.83145	13.69861	0.28734	0.96596	6.47375	2.80047	3.05487	4.66989	1.87966	0.44831	8.06874	7.63522	1.10517	0.15171	72.10397	0.4304	0.21341	9.4582	0.06802	6.43819	11.57381	0.11845	32.97958	0.27539	1.1983	51.18697	29.88264	1.22129	1.11175	1.28731	0.97303	0.44456	0.08618	8.40214	0.95377	2.28708	58.39614	1.78657	24.15328	0.24884	0.0106
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.72405	0	0	0	0.58261	0	0	0	0	0.43581	0	0.10465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51515	2.40949	0	0	0	0	0	0	0	2.03192	0	0.43502	1.11715	0.59723	0	2.4707	0	1.26091	0	0	0.57401	0	0	0	0	0	0	0	0	0	0	0	0	0.4708	0	0	0	0	0	0.53616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27121	0	0	0	0	0	0	0	0	0	0	0.02926	0	0	1.41222	0.79537	0.42041	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli	0.30635	0.04444	0.34143	2.3741	0.00422	0.01338	0	0.08679	0.04464	4.82481	13.25938	2.21459	0.47366	0.88319	1.94179	0.69778	2.83804	0.07724	1.27529	0.45656	0.01471	0.0526	0.29987	0.11166	0.07471	0	0.38753	0.08823	0	0.68206	0	0.09553	0.71666	0.09056	0.14347	0.01632	0.04345	0.08616	0.22493	0.54155	0	1.33058	3.70994	0	0.478	0.26013	0.70107	0.54575	0	0	0	0	0	0.06966	0.07052	2.76018	0.3758	0.75895	0.64362	0	0.85858	0.36559	0.48325	0.53192	0.01896	0.47734	0.03201	0.02181	0.09714	0.13567	0.04859	2.27877	0.08291	0.06497	0	4.6967	0.12963	1.00275	2.18118	0	0.4797	0.29307	0.10218	5.79381	0.64848	2.56317	1.1094	0.15621	0	18.00236	3.21441	0.46056	0	0.21985	0.48142	2.62265	0.17499	1.69931	0.04476	0	0	0	0.16791	0.63102	0.10625	1.67795	0.62071	0.12063	1.69997	3.64941
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.15902	0.10455	1.05845	1.25346	0	0.31952	0.11866	0.04791	0.23013	4.29606	0.0409	0.25774	0	0.25385	2.45829	1.55328	1.07726	0	1.00462	1.56881	0.52327	0.76239	0.08449	0.59378	0.30823	3.27161	0.95413	2.44766	1.74853	0.8311	13.49083	1.03828	3.03919	0.31195	0.90418	1.26785	0.27259	0.73936	0.21077	0.58377	0.21825	0.0051	0.78631	0	0.51568	0	0.14671	0	0.57084	0.11621	0.88447	0.03689	0.87605	0.41207	0.68164	0.03189	0	0.01839	0.2882	0.36543	0.21403	0.45657	0.82335	1.05414	0.34705	3.04299	0	0.11179	0.35796	1.28993	0.01103	0.37241	0.09946	0.75567	0	0	0.23914	0.04014	0.09769	0	0	0.47265	4.38814	0	0	0.09247	0	0	0.01003	0.57702	0.51393	0.44404	0.75527	0.18435	0	0	0.33119	0.24703	0.2625	0	0.21994	0	0	0.33947	0.19606	0.04378	0	0	0	0.77194
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.14587	0.07796	0.24091	0.38155	0.10839	0	0.00875	2.28739	0.19667	0.0999	8.5615	1.96205	0.76483	0.22804	0	1.6633	0.10866	0.0188	0.08033	0.00308	0	0.05253	0	0.01152	0.04711	0.00378	0.06337	0.09152	0	0	0.08522	0.07598	0	0	0.24691	0.67852	0.40263	0.06242	0.07417	0	0	0.00119	0	0.38717	0.32678	0.29463	0	0	3.05386	0	0	0	0	0	0.07166	1.50577	0.29766	2.46451	0.69876	0.01939	0.03969	0.02058	0.73757	0	0	1.28929	0	0.10513	0.01559	0.17723	0	0.00314	0	0.10127	0	0	0	2.19654	0	0.1878	0.66416	1.16634	0	0.00406	0	0.1554	0	0.00535	0.11356	0.05855	0.17346	0	1.67132	0.73539	24.91629	0.00524	0	0.64531	0.35279	0.07771	0	0	0.0731	2.47547	0.08937	0.00409	0.87814	1.18304	2.75746	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.07925	0.03797	0	0	0	0.02548	0.54235	0.07334	0.18369	0	0	0	0	0.66037	0	0	0.00872	0	0	2.39881	0	0.1142	0	0.56509	0	0	0	0	0	0.24729	0	0	0	0.57308	0.10754	0.27197	1.12016	0.10024	0.00573	0	0.10254	0.52122	0.24979	0	0	0	0	0	0	0.0156	0	0	0.99471	0.40772	0.03093	0	0	0	0	1.57804	0.00941	0	1.16966	0	0	0.03284	0	0.50148	0.31656	0.05985	0	0	0.35661	0.02988	0.41635	0	0	0	0	3.13055	0.67191	1.19393	0.02595	0	0.6406	0	0	0	0.56413	0	0	0	0.24155	0	0	0	0.10434	0	0.21947	0.08378	0.05095	0.05195	0.02852	0	1.30563	0	0	0	3.5168	0.18898
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	58.87801	57.77243	58.36269	69.79131	83.01733	91.81893	86.52078	32.30617	76.64328	29.71079	3.26924	25.80089	24.49764	34.25479	48.94986	58.37058	75.5057	95.44601	59.98886	2.82897	81.21761	71.81334	72.14093	69.36084	62.02469	62.07115	69.52099	80.2197	51.84823	32.03143	48.46017	67.00737	50.26488	29.62668	64.08449	27.21243	68.74711	66.95762	74.03214	48.5771	87.03779	44.65522	49.32033	5.68583	54.30216	16.17466	71.01186	38.94965	90.43147	45.61424	70.78768	67.63962	7.16005	48.92707	49.09927	17.9298	84.69463	34.19706	80.98558	15.50172	78.46867	79.33834	48.54402	0.2725	76.37473	46.30278	54.88861	67.76905	64.17276	93.73216	25.3228	46.14139	53.61238	49.52353	47.77248	0.18806	76.23617	35.00671	46.92992	27.93518	34.44344	19.24158	59.19974	8.3464	83.10477	60.50814	31.12348	64.59101	47.54188	11.08434	75.54949	25.98576	82.89095	61.61288	0.06181	22.88833	88.72851	52.4787	67.65769	86.43706	87.53978	69.53087	12.5217	49.9739	50.26594	6.93875	21.73701	14.06065	59.80716	46.98542
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	33.53532	19.18992	9.71252	20.35744	7.36586	2.69953	5.60758	35.96083	6.37618	48.9016	14.57876	34.0301	43.11854	20.58967	16.37041	24.64772	4.70817	2.52963	15.695	73.62029	17.02645	16.2565	24.25472	14.00433	25.6244	19.5189	22.76898	9.74076	25.08564	49.85285	36.80078	28.92198	41.12747	60.2253	27.96379	62.83631	25.29428	20.54676	12.01364	3.85248	9.84093	33.47058	14.81225	17.67008	26.08764	37.78064	8.1336	56.71937	4.12537	51.03512	13.72634	10.05026	13.93842	38.21184	35.17865	27.543	9.94507	42.93695	4.28642	12.13464	1.31234	8.90509	16.87282	6.12752	10.15963	9.13728	13.94973	8.27176	14.62439	1.78188	2.40619	10.7801	8.7792	35.44358	47.81241	0.33973	6.56098	42.41817	11.13839	18.21548	32.07042	71.8752	33.86803	4.02854	12.36002	8.66222	46.94497	12.34377	37.56766	3.60125	1.9457	7.8702	7.61795	26.35619	1.11271	2.2465	3.49332	8.70658	13.48695	1.56639	9.52648	9.01265	74.88009	23.97919	18.1076	30.44556	46.68136	30.92368	14.05135	16.22581
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.01907	0.04115	1.72749	1.63359	0.02022	0.14821	0.11792	1.11046	2.47728	1.56501	19.11366	5.74588	6.90631	18.24254	6.63785	0.65929	0.55758	0.01346	0.78038	4.70974	0	0	0	0.47268	0.07657	0.09213	0.11146	0.9384	2.90827	2.87068	0	0.36507	0.28612	0.20884	0.24144	0.54594	0.77638	0	0.07445	1.75613	2.24388	1.09669	17.26174	3.20729	0.75474	0.35323	1.13832	0	0.45882	0.14929	0.01626	0.04899	1.34662	0.23557	0.56591	4.39141	0.62734	11.63108	0.59886	0.56323	0.13956	0.26335	2.99358	0	0	0.42348	0.01983	0.17773	0.2992	0.4369	0.32012	0.90097	16.49914	0.71481	0	7.39884	1.98775	11.54106	0.94557	2.76372	7.76276	0.30617	0.88112	6.43724	2.46446	0.20197	1.5805	0.12978	4.05546	25.66965	0.20374	30.90726	1.48758	3.38828	2.56948	2.52526	0.57845	0.16641	0.88385	0.17808	2.12723	0.03987	0.04882	2.299	8.48602	0.36137	12.79763	0.84462	14.16387	18.54655
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.52037	22.02368	27.68288	3.14098	6.70908	4.90231	6.03087	3.98896	8.48379	8.79026	14.15597	27.59309	15.3056	6.14243	22.92951	1.79387	12.59593	1.62775	8.5252	0.14219	0.28281	7.08434	0.42485	3.57287	10.63019	13.83267	5.45811	5.66559	17.02036	11.69381	0.03188	1.43363	3.59152	0.17639	4.16711	2.00543	2.83395	7.09726	11.69228	13.00686	0.01381	8.46872	12.56313	66.8512	2.6097	36.20225	0.16088	0.4379	0.10026	0.17971	0	17.92302	0.2001	11.22083	6.59908	39.84194	2.1643	1.19872	11.57542	51.96701	16.26248	6.23347	27.25374	60.58864	13.02881	32.61001	5.89523	10.49004	18.7292	0.71679	57.82368	39.08707	15.96277	6.35638	1.11622	84.14216	10.08633	1.10336	38.08233	34.2888	15.83988	0.69328	1.24529	2.92678	0	27.41262	7.70723	22.43465	1.88806	29.00439	18.28082	0.04478	4.26335	6.17907	4.03822	39.79705	4.78837	11.79865	15.52838	10.68395	0.01733	17.13132	0.74772	18.19777	6.14606	1.47336	15.47441	0.31169	2.81533	12.16921
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.48053	0.04931	0.11832	0.65015	1.98133	0.0608	0.47221	1.26114	1.09009	0.81678	14.34436	0.13909	8.17069	13.05228	0.43551	4.44996	1.73068	0.28071	12.55028	0.50355	0.32495	3.25264	1.49635	4.77331	0.33094	0.97912	0	0.30811	0.21521	0	0.80886	0.1816	0	2.90344	1.45987	2.65432	0.15746	3.28171	1.37079	13.18964	0.42235	7.54415	0.17887	1.40996	14.57752	0.30884	14.87892	2.18184	1.19255	0	13.78526	0.09941	1.35031	0.47961	7.08199	3.10202	0	1.88531	0.13774	0.08605	2.63917	4.36794	1.08363	29.2462	0.03657	3.44817	25.20187	10.68942	0.35465	0.83145	13.69861	0.14853	0.96596	6.47375	2.80047	2.86302	4.66989	1.87517	0.3274	8.06874	7.63522	1.10517	0.15171	71.57392	0.4304	0.21341	9.00866	0.06802	6.43819	11.43224	0.06993	32.54206	0.27539	1.01924	49.9466	29.88264	1.13007	0.56953	1.19137	0.97303	0.44456	0.08618	8.40214	0.66325	2.28708	58.0737	0.62014	24.15328	0.21254	0.0106
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.72405	0	0	0	0.58261	0	0	0	0	0.43581	0	0.10465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51515	2.40949	0	0	0	0	0	0	0	2.03192	0	0.43502	1.11715	0.59723	0	2.4707	0	1.26091	0	0	0.57401	0	0	0	0	0	0	0	0	0	0	0	0	0.4708	0	0	0	0	0	0.53616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27121	0	0	0	0	0	0	0	0	0	0	0.02926	0	0	1.41222	0.79537	0.42041	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.30635	0.04444	0.34143	2.3741	0.00422	0.01338	0	0.08679	0.04464	4.82481	13.16453	2.21459	0.47366	0.88319	1.94179	0.69778	2.83804	0.07724	1.27529	0.45656	0.01471	0.0526	0.29987	0.11166	0.07471	0	0.38753	0.08823	0	0.68206	0	0.09553	0.71666	0.09056	0.14347	0.01632	0.04345	0.08616	0.22493	0.54155	0	1.33058	3.70994	0	0.478	0.26013	0.70107	0.54575	0	0	0	0	0	0.06966	0.07052	2.76018	0.3758	0.75895	0.64362	0	0.85858	0.36559	0.48325	0.53192	0.01896	0.47734	0.03201	0.02181	0.09714	0.13567	0.04859	2.27877	0.08291	0.06497	0	4.6967	0.12963	1.00275	2.18118	0	0.4797	0.29307	0.10218	5.79381	0.64848	2.56317	1.1094	0.15621	0	18.00236	3.21441	0.46056	0	0.21985	0.48142	2.62265	0.17499	1.69931	0.04476	0	0	0	0.16791	0.63102	0.10625	1.67795	0.62071	0.12063	1.69997	3.64941
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.15902	0.10455	1.05845	1.25346	0	0.31952	0.11866	0	0.23013	4.29606	0.0409	0.25774	0	0.25385	2.45829	1.55328	1.07726	0	1.00462	1.56881	0.52327	0.76239	0.08449	0.59378	0.30823	3.27161	0.95413	2.44766	1.74853	0.8311	13.49083	1.03828	3.03919	0.31195	0.90418	1.26785	0.27259	0.73936	0.21077	0.58377	0.21825	0.0051	0.78631	0	0.51568	0	0.14671	0	0.57084	0.11621	0.88447	0.03689	0.87605	0.41207	0.68164	0.03189	0	0.01839	0.2882	0.36543	0.21403	0.45657	0.7038	1.05414	0.34705	3.04299	0	0.11179	0.35796	1.28993	0.01103	0.37241	0.09946	0.75567	0	0	0.23914	0.04014	0.09769	0	0	0.47265	4.38814	0	0	0.09247	0	0	0.01003	0.57702	0.51393	0.44404	0.75527	0.18435	0	0	0.33119	0.21027	0.2625	0	0.21994	0	0	0.33947	0.19606	0.04378	0	0	0	0.77194
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.14587	0.07796	0.24091	0.38155	0.10839	0	0.00875	2.28739	0.19667	0.0999	8.5615	1.96205	0.76483	0.22804	0	1.6633	0.10866	0.0188	0.08033	0.00308	0	0.05253	0	0.01152	0.04711	0.00378	0.06337	0.09152	0	0	0.08522	0.07598	0	0	0.24691	0.67852	0.40263	0.06242	0.07417	0	0	0.00119	0	0.38717	0.32678	0.29463	0	0	3.05386	0	0	0	0	0	0.07166	1.50577	0.29766	2.46451	0.69876	0.01939	0.03969	0.02058	0.73757	0	0	1.28929	0	0.10513	0.01559	0.17723	0	0.00314	0	0.10127	0	0	0	2.19654	0	0.1878	0.66416	1.16634	0	0.00406	0	0.1554	0	0.00535	0.11356	0.05855	0.17346	0	1.67132	0.73539	24.91629	0.00524	0	0.64531	0.35279	0.07771	0	0	0.0731	2.47547	0.08937	0.00409	0.87814	1.18304	2.75746	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.07925	0.03797	0	0	0	0.02548	0.54235	0.07334	0.18369	0	0	0	0	0.66037	0	0	0.00872	0	0	2.39881	0	0.1142	0	0.56509	0	0	0	0	0	0.24729	0	0	0	0.57308	0.10754	0.27197	1.12016	0.10024	0.00573	0	0.10254	0.52122	0.24979	0	0	0	0	0	0	0.0156	0	0	0.99471	0.40772	0.03093	0	0	0	0	1.57804	0.00941	0	1.16966	0	0	0.03284	0	0.50148	0.31656	0.05985	0	0	0.35661	0.02988	0.41635	0	0	0	0	3.13055	0.67191	1.19393	0.02595	0	0.6406	0	0	0	0.56413	0	0	0	0.24155	0	0	0	0.10434	0	0.21947	0.08378	0.05095	0.05195	0.02852	0	1.30563	0	0	0	3.5168	0.18898
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.07873	0	0	0	0	0	0	0	0	0	0.21668	0	0	0	0	0.07092	0	0	0	0	0	0	0	0	0.06278	0	0	0	0	0	0	0	0.0104	0.03543	0	0.09414	0	0	0	0	0	0	0	0	0	0.01867	0	0	0	0	0	0	0	0	0	0	0	0	0.02448	0	0	0	0	0	0	0.14367	0	0	0	0	0	0	0	0	0	0.09145	0	0	0	0	0	0	0	0.04729	0	0	0	0	0	0	0	0	0	0	0.08882	0.02239	0	0	0.05656	0	0	0	0	0	0	0	0	0.08553	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.07343	0.57896	0.37849	0.06343	0.07283	0.01185	0	0.0064	0.02522	0	4.03861	1.0015	0.4897	2.8424	0.01132	3.29911	0.07566	0.0064	0	0.01027	0	0.0026	0.01306	0.12785	0.00922	0	0	0	0	0	0	0.07559	0.02832	0.16237	0.02167	0.00729	0.06022	0.02304	0.3011	0	0	1.96971	1.11765	0.1096	0.16854	8.17192	0.15055	0.56827	0.06683	0.40488	0.37031	0.0544	0.14106	0.03563	0	2.28717	1.84663	4.8965	0.32223	1.79469	0	0	0.03837	0.02476	0	0	0	0	0.26223	0.74335	0.36898	0.07315	0	0	0	0.0882	0.09011	4.81161	0.09279	0.67085	0.43251	2.55705	0.13784	0.31191	0.35128	0.19061	1.91233	0	0.24573	0.40425	0	0.55411	0.3336	0.12569	0	0.00995	0.03841	0.00438	0.14049	0	0	0.0194	2.33463	0.73	1.62343	0.01572	0.02418	2.4454	0.92558	1.45208
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	57.95426	0	57.21213	68.72634	79.56716	67.01943	7.45181	31.88422	2.85151	19.50023	2.60472	19.90119	24.10123	19.61123	0	51.22247	73.39601	95.43988	59.62384	0.01729	0	53.3835	65.70787	27.75146	61.2921	38.32882	68.20618	63.80108	42.81299	10.3966	45.31286	27.51062	0	0.14554	62.18901	20.5362	23.89169	41.61618	72.23421	29.7929	0.71207	0	38.36068	4.76258	0	15.2439	32.71178	32.48438	88.80601	2.38585	0.87711	29.12613	4.29757	41.96964	43.21983	0	84.40289	16.34881	80.98558	3.79372	76.12604	79.33834	13.71756	0.1849	74.51516	1.49531	17.02916	40.73379	51.31265	90.05512	25.19759	45.31329	0	43.72965	47.77248	0	74.67809	17.11999	46.17886	4.75987	0	0.62392	55.77533	7.9263	82.1254	60.50814	17.42288	52.31289	4.66679	0	75.54949	4.60103	56.88905	48.92078	0.06181	0.23218	80.17733	52.4787	66.57554	73.88693	0.8025	30.76208	6.41072	49.8004	5.20561	0	0.23281	0.42084	0	36.46686
